,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
19069,8.772252987302553,178.71288156894795,0.0,0.0,8.590750995767518,167.83769448047974,0.006238239261470696,0.020023759227720886,0.0,0.0,7.530250331922506,2.0,4.121001327690023,1.5302503319225058,14.363003983070069,0.5302503319225058,1.0,True
13871,2.407380390621473,47.953885251350975,0.14073803906214732,0.0,49.20730744529945,3227.9287687098795,0.0,0.0065104751891841214,26.681222992560052,0.5155571765627116,6.140738039062147,1.8592619609378527,1.8592619609378527,4.422214117186442,11.45188157031638,1.0,0.0,True
10787,12.0,271.3,3.0,627.75,40.0,1358.8741519999999,0.016571429,0.019758242,10.067435699999999,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,False
4287,0.0,0.0,1.0,0.0,15.0,181.5,0.0125,0.05,0.0,0.0,6.0,2.0,5.0,3.0,3.0,1.0,0.0,False
5748,0.0,0.0,0.0,0.0,26.0,436.8,0.074074074,0.088888889,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,False
5592,1.0,22.2,0.0,0.0,5.0,136.1,0.066666667,0.066666667,0.0,0.0,8.0,1.0,1.0,1.0,20.0,1.0,0.0,True
2110,6.0,97.88235294,2.0,9.0,58.0,2293.59902,0.008357771,0.033973374,6.7485,0.0,6.0,2.0,2.0,7.0,4.0,1.0,0.0,True
2399,6.0,389.75,3.0,545.0,65.0,1690.790351,0.014642856999999999,0.034671497999999995,13.66158824,1.0,6.0,2.0,10.0,2.0,1.0,1.0,1.0,False
16098,8.0,360.0754906675652,2.808930050619968,118.75021347208879,29.325020708679553,1481.0203331799564,0.001526283152534376,0.018916181491355596,13.131287286443804,0.0,7.0,1.595534974690016,1.595534974690016,6.573209848140095,7.168744822830112,1.0,0.40446502530998407,True
11562,3.0,50.0,5.0,248.75,39.0,1034.3125,0.013043478,0.017826087,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,False
11985,5.0,89.625,2.0,11.5,31.0,1063.4202380000002,0.011111111000000002,0.019961873999999998,0.0,0.0,7.0,3.0,2.0,1.0,13.0,1.0,1.0,False
8616,0.0,0.0,4.0,52.5,38.0,2533.0083329999998,0.0,0.026190476,0.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,False
16287,7.0,93.26108791137317,0.0,0.0,35.0266109872956,1163.8563035483526,0.002735336936350514,0.010115820583242074,27.040500751134697,0.0,2.9911296709014676,3.0,2.0,4.203548131639413,2.1946778025408804,0.6017740658197065,0.6017740658197065,True
7552,3.0,140.0,0.0,0.0,26.0,1629.438095,0.0,0.0049382720000000005,0.0,0.0,7.0,4.0,5.0,2.0,2.0,1.0,1.0,False
18302,2.0,28.36385064469409,0.0,0.0,11.542851323864044,227.4158203276894,0.0,0.018632443442654134,0.0,0.0,1.2666530890161032,2.3619008825760295,2.0,1.0,3.8190495587119853,1.0,0.8190495587119853,True
13562,0.0,0.0,0.0,0.0,24.28442683098408,1297.0252039664128,0.0,0.007161597766469932,61.83839259272449,0.0,6.298584257362189,2.0,2.0,1.5971685147243782,3.4929212868109456,1.0,0.0,True
16708,6.0,190.9641553546373,0.0,0.0,21.598599727127564,701.8925067224588,0.0,0.017975919476118013,1.7076249237880319,0.0,1.448949795345671,1.0748249658909452,2.0,7.476225238763384,2.448949795345671,0.0,0.07482496589094523,True
13002,1.096741578746848,9.870674208721631,0.0,0.0,13.645112368120271,753.3826891389606,0.0068546348671678,0.04122131586408278,26.42569136569531,0.0,4.0967415787468475,2.0,6.386966314987392,2.096741578746848,2.354887631879728,0.548370789373424,0.0,True
15636,3.490047018717295,119.63789165111365,0.0,0.0,39.179153663088684,1559.9651592693424,0.009019576626420797,0.025769689462210796,24.176688893129324,0.0,7.98009403743459,3.0199059625654097,2.0,1.4900470187172952,2.509952981282705,1.0,0.49004701871729517,True
481,0.0,0.0,0.0,0.0,15.0,212.8,0.019047619,0.042857143,0.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,False
13195,0.0,0.0,0.4272050960801381,0.0,54.43676942351917,2148.1287446993183,0.004686503655199797,0.01282853436055352,11.050545163387094,0.0,6.145589807839723,2.5727949039198617,2.0,2.1455898078397238,4.844845864721243,1.0,0.5727949039198619,True
17538,2.8438898347257053,68.2503728911954,0.5780550826371473,0.0,14.64139409099138,299.1870338701828,0.031806204768486224,0.059021494280612624,11.292280009496302,0.0,4.156110165274295,2.0,7.687779669451411,3.0,2.0,1.0,0.42194491736285267,True
10786,0.0,0.0,3.0,27.0,45.0,1218.0309519999998,0.023333332999999998,0.047679739000000006,0.0,0.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,False
4901,3.0,27.53333333,1.0,0.0,45.0,3141.2583329999998,0.02173913,0.040017252999999996,6.673695652,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,True
3526,7.0,64.75,1.0,17.0,100.0,2463.244841,0.0018867920000000002,0.014944593999999999,0.0,0.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,False
6389,1.0,64.4,0.0,0.0,22.0,2364.65,0.0,0.043478261,0.0,0.0,8.0,2.0,2.0,1.0,2.0,1.0,0.0,False
7772,1.0,53.9,0.0,0.0,34.0,422.5230768999999,0.0,0.006015038,36.31643173,0.0,9.0,1.0,1.0,2.0,2.0,1.0,0.0,True
8178,1.0,9.0,1.0,29.5,23.0,1157.583333,0.007692308,0.05384615400000001,0.0,0.0,7.0,2.0,2.0,7.0,2.0,1.0,0.0,False
15027,1.0,36.875646544137496,0.0,0.0,16.769411837710994,537.2034985474126,0.0,0.010541394212622197,83.86504497390472,0.0,1.435686189337174,2.0,2.615294081144503,3.7949019729518323,3.5898039459036646,0.0,0.2050980270481677,True
4748,1.0,36.0,0.0,0.0,34.0,2240.166667,0.013541667,0.034895833,0.0,0.6,6.0,1.0,1.0,1.0,4.0,1.0,0.0,False
5181,9.0,65.5,0.0,0.0,72.0,1243.80882,0.0006756760000000001,0.0072972969999999995,0.0,0.0,6.0,2.0,2.0,4.0,2.0,1.0,0.0,False
2077,2.0,26.0,0.0,0.0,22.0,285.98809520000003,0.0,0.0125,0.0,0.0,5.0,1.0,1.0,6.0,8.0,1.0,0.0,False
8283,7.0,165.91666669999998,2.0,150.5,42.0,3127.078788,0.009614511999999999,0.021287825,0.0,0.0,7.0,1.0,1.0,3.0,2.0,1.0,0.0,False
5781,1.0,12.06666667,0.0,0.0,45.0,591.2640602000001,0.0,0.013028631,0.0,0.0,9.0,2.0,2.0,1.0,2.0,1.0,0.0,True
5122,0.0,0.0,0.0,0.0,71.0,1799.8333329999998,0.016901408,0.047183099000000006,0.0,0.6,6.0,2.0,4.0,8.0,6.0,1.0,0.0,False
3592,0.0,0.0,0.0,0.0,12.0,336.8,0.0,0.006666666999999999,0.0,0.6,6.0,2.0,2.0,1.0,2.0,1.0,0.0,False
12215,0.0,0.0,0.0,0.0,111.0,1624.75,0.013636364,0.025515152000000003,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,False
8406,4.0,32.0,1.0,43.5,311.0,12500.35306,0.0013876560000000001,0.014687275,0.0,0.0,7.0,2.0,2.0,7.0,2.0,1.0,0.0,False
4564,0.0,0.0,0.0,0.0,9.0,166.16666669999998,0.0,0.025,17.541,1.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,True
7008,0.0,0.0,0.0,0.0,19.0,621.7266667,0.010526316,0.024035088,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,False
17663,2.259839821394065,34.53935928557626,0.0,0.0,23.909439374879227,834.1963237903927,0.008881495859677513,0.012939789140768813,28.946109216868646,0.025983982139406447,1.216533184495054,2.0,2.0,1.0,2.0433066368990107,1.0,0.0,True
15914,2.584661469596022,83.09423916234364,3.1693229391920443,89.4274895337775,34.07669265201989,804.630546272656,0.0029982638716896685,0.018910190583260298,11.749797979906937,0.0,6.169322939192044,1.4153385304039778,1.4153385304039778,5.830677060807956,2.0,1.0,0.0,True
10570,0.0,0.0,0.0,0.0,16.0,381.2142857,0.0125,0.022395832999999997,0.0,0.0,7.0,3.0,2.0,1.0,2.0,1.0,0.0,False
7193,0.0,0.0,0.0,0.0,48.0,476.3600938999999,0.0006944439999999999,0.028639402999999997,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,False
19107,0.6161558057511249,9.858492892017999,0.0,0.0,32.76768838849775,1403.3196370992325,0.001987599403204716,0.02403215755198877,4.778884552219432,0.0,6.691922097124437,2.0,2.0,6.5353767769955,11.616155805751125,0.30807790287556247,0.0,True
20444,0.18877756079287555,12.364930231933348,0.18877756079287555,0.0,66.58677365506463,5238.276995255488,0.0009438878039643778,0.004825008766450281,56.33305618103182,0.0,5.377555121585751,1.8112224392071243,4.244889756828497,4.132665364757253,1.377555121585751,1.0,1.0,True
4782,0.0,0.0,0.0,0.0,8.0,139.0,0.0,0.05,0.0,0.0,6.0,2.0,4.0,3.0,3.0,1.0,0.0,False
16175,2.328802279870958,127.15393977900015,2.657604559741916,1091.9942478354114,94.64144496877485,5154.086925242844,0.005749429197110334,0.019483590615033443,4.166505471256645,0.26304182389676656,6.671197720129042,2.671197720129042,2.0,4.013593160387126,6.684790880516168,1.0,0.0,True
20132,7.142690955343156,130.19998284996436,1.4284606368954371,0.0,20.857309044656844,685.032454854796,0.019918805755220086,0.05818255631814696,0.0,0.0,7.0,1.5715393631045629,1.2857696815522814,5.99961222913403,1.7142303184477186,1.0,0.7142303184477186,True
11978,9.0,76.54166667,0.0,0.0,6.0,64.20833333,0.0,0.02,0.0,0.0,7.0,3.0,2.0,3.0,10.0,1.0,1.0,False
735,0.0,0.0,1.0,81.0,82.0,3214.020563,0.0,0.007723577,4.667079268,0.0,5.0,3.0,3.0,2.0,10.0,1.0,0.0,True
12787,1.7603056772324701,45.007649737322794,2.23969432276753,38.74044758648531,211.6183406339482,9775.388428557948,0.0030653156851206207,0.01393658268682725,18.19109372626306,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
13548,3.7525399112538733,84.47934205764362,0.0,0.0,9.010159645015493,156.89426707382813,0.01254233210507786,0.018728834323731028,0.0,0.0,3.0,2.7525399112538733,2.0,6.494920177492253,4.494920177492253,0.7525399112538733,0.0,True
5810,8.0,246.5333333,0.0,0.0,79.0,2150.433333,0.007228916,0.020883534,17.35448787,0.0,7.0,1.0,1.0,1.0,3.0,1.0,0.0,False
20059,0.0,0.0,0.0,0.0,14.952850989296802,311.63051910998473,0.01482652934011686,0.023049651562866754,13.484425927158286,0.0,8.318572848623814,2.772857616207938,2.6814271513761847,1.9085695351682466,4.864288081039692,0.22714238379206164,0.0,True
8073,0.0,0.0,0.0,0.0,143.0,4977.850893,0.008732394000000001,0.038977353,0.0,0.0,7.0,2.0,2.0,3.0,1.0,1.0,0.0,False
3212,0.0,0.0,0.0,0.0,3.0,5.0,0.1,0.166666667,0.0,0.0,6.0,1.0,1.0,3.0,6.0,1.0,0.0,False
11048,1.0,23.0,1.0,284.0,78.0,2448.5360539999997,0.011898734,0.02841508,0.0,0.0,1.0,2.0,2.0,3.0,10.0,1.0,0.0,False
2646,0.0,0.0,0.0,0.0,8.0,105.0,0.0,0.0125,0.0,0.0,6.0,4.0,1.0,1.0,3.0,1.0,0.0,False
1334,0.0,0.0,1.0,83.0,16.0,223.0,0.0,0.023529412000000003,0.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,False
15517,1.9144652138580698,44.51131622220012,1.0,65.20566198567093,90.61509346236132,3305.3675601045693,0.012716858156634795,0.019930820789660096,0.1995988135479081,0.0,6.91446521385807,3.0,2.042767393070965,1.042767393070965,12.871697820787105,1.0,0.9572326069290349,True
2503,6.0,105.5,0.0,0.0,81.0,2961.4833329999997,0.007058824,0.026666667,0.0,0.0,6.0,2.0,2.0,5.0,4.0,1.0,0.0,False
18644,4.951629211950888,27.34921067254843,0.0,0.0,4.987907302987722,51.21451123641474,0.0,0.005181390455184172,0.0,0.0,0.09674157609822487,2.0,2.024185394024556,2.0,1.987907302987722,0.0,0.0,True
313,0.0,0.0,1.0,24.0,27.0,1547.5,0.0037037040000000004,0.014814815,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,False
10971,5.0,339.0,4.0,188.0,5.0,376.0,0.0,0.019047619,0.0,0.0,1.0,2.0,2.0,9.0,8.0,0.0,0.0,False
11818,0.0,0.0,2.0,193.0,102.0,3085.620238,0.010851648,0.024392801000000002,0.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,True
10634,8.0,52.85,2.0,33.5,71.0,1714.778571,0.018333333,0.035661897000000005,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,False
12257,3.0,52.75,0.0,0.0,69.0,909.1548700999999,0.002857143,0.012225275,8.086657062999999,0.0,1.0,2.0,2.0,1.0,7.0,1.0,0.0,False
6668,3.0,54.8,1.0,28.2,24.0,203.06777780000002,0.0,0.008,44.35972562,0.0,4.0,2.0,2.0,1.0,4.0,1.0,0.0,True
10792,0.0,0.0,0.0,0.0,31.0,1297.464286,0.0,0.018010753,0.0,0.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,False
4377,0.0,0.0,0.0,0.0,4.0,137.0,0.15,0.15,0.0,0.2,6.0,3.0,3.0,2.0,11.0,1.0,0.0,False
7921,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,False
4412,1.0,194.0,0.0,0.0,21.0,304.275,0.0,0.001169591,0.0,0.0,6.0,1.0,2.0,4.0,2.0,1.0,0.0,False
6101,7.0,154.4,0.0,0.0,33.0,1267.06,0.021621622000000004,0.040540541,0.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,False
6910,0.0,0.0,0.0,0.0,8.0,316.1333333,0.0,0.05,0.0,0.0,4.0,2.0,2.0,3.0,13.0,1.0,0.0,False
1963,7.0,75.05,0.0,0.0,31.0,489.14523810000003,0.011111111000000002,0.022222222000000003,27.38224222,0.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,True
14815,0.0,0.0,0.0,0.0,7.181798869402173,90.76121637919157,0.0,0.04204585702382159,0.0,0.0,7.0,2.0,2.0,2.181798869402173,2.4091005652989135,1.0,0.0,True
8879,1.0,34.5,0.0,0.0,22.0,279.8333333,0.008695652,0.013043478,0.0,0.0,7.0,2.0,2.0,1.0,2.0,0.0,0.0,False
1482,1.0,85.0,0.0,0.0,14.0,306.5,0.0,0.0044444440000000005,0.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,False
13269,0.0,0.0,0.0,0.0,14.121108927400673,704.4251978679755,0.0,0.015553844172269224,56.087570286493026,0.2559014286754958,6.68012321415563,1.6801232141556302,1.6801232141556302,5.31987678584437,5.36024642831126,0.31987678584436974,0.0,True
10770,0.0,0.0,0.0,0.0,10.0,211.83333330000002,0.0,0.04,0.0,0.0,1.0,2.0,2.0,3.0,13.0,1.0,0.0,False
4108,10.0,815.7666667000001,3.0,618.0,129.0,6657.151362,0.010917582,0.022102102000000002,0.0,0.4,6.0,2.0,2.0,2.0,2.0,1.0,0.0,False
6669,1.0,27.2,0.0,0.0,9.0,396.0,0.0,0.02,0.0,0.0,7.0,2.0,4.0,1.0,2.0,1.0,0.0,False
11064,1.0,5.0,0.0,0.0,65.0,2498.833658,0.003174603,0.01005291,0.0,0.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,False
6667,7.0,186.66666669999998,7.0,790.0066667,57.0,1720.4447480000001,0.000980392,0.007866316,3.8010484069999997,0.0,9.0,3.0,2.0,6.0,2.0,1.0,1.0,False
20351,9.504865975159154,191.41537554521304,0.0,0.0,164.81893464808803,7036.9109991958785,0.0028636199571125593,0.010311095951392502,11.851750294244887,0.0,7.0,1.249189004140141,1.249189004140141,3.996756016560564,2.249189004140141,1.0,0.0,True
15130,2.4045619162062186,31.942136095488383,0.0,0.0,2.5954380837937814,17.250419975966942,0.019847935927980016,0.056615978642660006,0.0,0.0,4.6182476648248745,2.5954380837937814,2.0,2.5954380837937814,2.5954380837937814,0.5954380837937814,1.0,True
10539,3.0,197.5,0.0,0.0,15.0,343.25,0.011764706000000002,0.029411765,0.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,False
973,0.0,0.0,0.0,0.0,9.0,321.0,0.033333333,0.085185185,0.0,0.0,5.0,2.0,5.0,5.0,1.0,1.0,0.0,False
20391,3.4163047464113654,223.72990835964447,2.61086983094091,358.6288205079693,28.44347932376364,1060.6246685126355,0.005220637171355947,0.013058324367592876,9.123997724309302,0.0,6.194565084529545,2.805434915470455,2.0,1.805434915470455,9.054349154704552,1.0,0.1945650845295449,True
8447,0.0,0.0,0.0,0.0,21.0,530.5833333,0.019047619,0.021428571,0.0,0.0,7.0,3.0,2.0,4.0,3.0,1.0,0.0,False
11579,2.0,229.5,0.0,0.0,31.0,1909.232143,0.0125,0.034375,17.15249937,0.0,1.0,2.0,2.0,3.0,8.0,1.0,0.0,True
946,3.0,123.0,0.0,0.0,8.0,371.6666667,0.0,0.011111111000000002,0.0,0.0,5.0,3.0,2.0,4.0,2.0,0.0,0.0,False
18313,3.57028517187538,17.72152724478926,0.0,0.0,9.57028517187538,194.59306337604397,0.0,0.018371884585564838,41.01600310093939,0.0,5.0,1.14323827604154,1.4297148281246201,1.14323827604154,3.7161913802077002,0.85676172395846,0.85676172395846,True
5064,0.0,0.0,0.0,0.0,41.0,881.1666667000002,0.009756098000000001,0.021138211,0.0,0.6,6.0,2.0,5.0,1.0,3.0,1.0,0.0,False
18451,3.006301684440833,73.68621724419525,0.0,0.0,27.322830525931945,1269.2339185018743,0.0022152201290992616,0.01113486048821518,41.202747769137844,0.0,4.987396631118334,2.0,2.0,3.0,7.981094946677501,0.664566105186389,0.0,True
4299,15.0,591.6636364,0.0,0.0,56.0,2504.4136359999998,0.004918033,0.011662763,8.184095082,0.0,6.0,3.0,2.0,1.0,2.0,1.0,0.0,False
15791,7.517469725228986,54.932078430829534,0.2587348626144932,1.9405114696086976,122.6200807327227,4064.1177422508845,0.00907310321929888,0.022099324502621323,8.20294527864691,0.0,6.913755045795169,2.086244954204831,2.0,3.5174697252289864,2.9486944962531414,1.0,0.08624495420483103,True
7930,2.0,59.4,0.0,0.0,86.0,3334.506667,0.025581395,0.050387597,0.0,0.0,0.0,2.0,2.0,7.0,3.0,1.0,0.0,False
2809,1.0,0.0,0.0,0.0,3.0,22.0,0.066666667,0.1,0.0,0.8,6.0,2.0,2.0,1.0,6.0,1.0,0.0,False
6091,2.0,145.2,0.0,0.0,14.0,266.66,0.0125,0.029166667,0.0,0.0,9.0,3.0,2.0,3.0,1.0,1.0,0.0,False
10349,4.0,83.25,0.0,0.0,152.0,4307.409559000001,0.002631579,0.005971036,0.30531205699999997,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,True
2947,0.0,0.0,0.0,0.0,5.0,47.0,0.02,0.06,0.0,0.0,6.0,2.0,2.0,3.0,1.0,1.0,0.0,False
10377,0.0,0.0,0.0,0.0,24.0,386.75,0.016666667,0.05138888900000001,0.0,0.0,7.0,2.0,4.0,1.0,3.0,1.0,0.0,False
705,0.0,0.0,0.0,0.0,10.0,203.0,0.0,0.026666667,0.0,0.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,False
17540,2.0,41.03647657358926,0.0,0.0,25.980058118730398,1717.6641947516887,0.0013067442236444045,0.008798014469842227,51.64587890327455,0.0,5.196011623746079,2.0,4.411965128761762,3.784046494984318,1.0,1.0,0.1960116237460795,True
15134,6.317566025210166,95.98645255462365,2.6824339747898343,9.77703782352884,92.78369741176928,5383.831595940284,0.01498675774241949,0.03602390687805414,5.37124899194734,0.13648679495796684,6.317566025210166,2.0,1.6824339747898343,5.777037823528839,2.6824339747898343,1.0,0.0,True
17428,5.680516126149003,118.07664518003148,0.0,0.0,24.102864522472192,2062.3256001307973,0.0,0.01590414089631984,15.177948917673898,0.0,4.216619351378804,2.0,2.0,5.319483873850997,2.0,0.4638967747701993,0.5361032252298007,True
12733,1.7542890029761296,36.20389833479467,4.0,126.27510047441052,97.51102886479576,2303.069541215475,0.003366824891199739,0.011676822294547251,14.761917817798697,0.0,1.7542890029761296,1.7493872852891243,1.7493872852891243,1.0,3.4987745705782487,1.0,0.0,True
450,0.0,0.0,0.0,0.0,5.0,155.0,0.04,0.053333333,0.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,False
18252,10.322415050648244,492.5909231570306,0.0,0.0,43.16377424027635,1981.8221705749672,0.002556924401099547,0.013821797009037032,3.089110896304453,0.0,7.0,2.0,2.967245151944731,5.065509696110538,14.518944138979856,1.0,0.0,True
19590,5.065669943756898,169.19708864604223,0.0437799625045987,0.9959941469796205,15.32834971878449,2027.2508129024184,0.008150916496860833,0.03816909280226147,0.4808052119518006,0.0,6.868660112486204,2.9562200374954015,1.9781100187477008,6.9781100187477,12.759210206224708,0.9781100187477006,0.0,True
5699,4.0,64.6,2.0,28.7,16.0,597.6,0.019047619,0.018594104,0.0,0.0,8.0,3.0,2.0,1.0,5.0,1.0,1.0,False
18046,3.3978740096489446,68.53720483114347,1.3978740096489444,11.339409274994914,110.90204753685067,4733.89604748428,0.0036492483898775494,0.01269691480104759,29.96054262730803,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
13736,13.67254867632614,551.8127171205805,2.0,879.6818278161849,29.6083318743861,665.9498831313114,0.0,0.007150561042308027,23.177075247392057,0.0,6.0,2.0,2.1637256618369296,3.081862830918465,3.8362743381630704,1.0,0.9181371690815353,True
18172,0.0,0.0,0.0,0.0,59.70983909665241,2170.2034974646026,0.00839616045140937,0.016900756432072783,11.119534564529445,0.0,7.0,2.799271178025747,1.8996355890128735,3.0,1.1003644109871265,1.0,0.8996355890128737,True
5490,1.0,23.2,0.0,0.0,30.0,964.4666667000001,0.0,0.003571429,51.03362522,0.0,8.0,2.0,2.0,5.0,2.0,0.0,0.0,True
7492,6.0,44.4,1.0,0.0,38.0,2001.7,0.006342495,0.030232558,0.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,False
16559,0.0,0.0,0.0,0.0,4.907442859052205,85.09595624415262,0.0,0.04481552418104409,0.0,0.0,7.0,1.4537214295261023,1.4537214295261023,2.6388357114216934,6.823949993317284,1.0,0.5462785704738977,True
15334,0.0,0.0,0.0,0.0,21.4390205517161,460.14786834366123,0.0,0.01672009724910088,15.589093945469914,0.0,6.878041103432205,1.439020551716102,1.439020551716102,4.512164413728817,3.121958896567796,0.5609794482838979,0.0,True
18618,6.284407132239099,228.75012145392952,3.2844071322390986,260.79006687486486,66.6332421988241,2304.9553597489366,0.0016793600914756666,0.022978654736001802,33.35911939731547,0.0,5.568814264478197,1.0,1.0,1.0,2.0,1.0,0.0,True
9008,8.0,203.91666669999998,4.0,114.75,118.0,3903.167094,0.004098361,0.012520166999999999,55.01131298,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
3792,0.0,0.0,0.0,0.0,20.0,301.5,0.028571429,0.05952381,0.0,0.8,6.0,3.0,2.0,1.0,3.0,1.0,0.0,False
6370,4.0,19.8,0.0,0.0,2.0,10.0,0.0125,0.034166667000000005,0.0,0.0,9.0,1.0,1.0,6.0,5.0,0.0,1.0,True
11599,7.0,127.66666670000001,0.0,0.0,12.0,107.0,0.0,0.033333333,0.0,0.0,7.0,1.0,1.0,4.0,2.0,0.0,1.0,False
11257,2.0,32.5,0.0,0.0,3.0,39.0,0.04,0.026666667,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,False
8984,2.0,67.75,0.0,0.0,11.0,417.9892857,0.016666667,0.043148148,0.0,0.0,7.0,3.0,2.0,1.0,2.0,1.0,0.0,False
17063,0.0,0.0,0.0,0.0,8.935116974723236,639.1946490758303,0.0,0.025231725118081166,83.0560270943623,0.0,4.740467898892945,1.0648830252767638,1.0648830252767638,2.064883025276764,8.545818823062653,0.9351169747232363,0.9351169747232363,True
16863,1.265031731979269,42.86293426680627,0.0,0.0,10.0,332.5242547695129,0.0,0.017507765446374442,10.15420981503933,0.0,1.265031731979269,1.8674841340103656,1.8674841340103656,1.0,2.3975475979689036,0.1325158659896345,0.8674841340103655,True
20160,0.0,0.0,0.0,0.0,3.8139528380496124,288.7988419241403,0.0,0.013565880498501404,25.84993867016305,0.0,4.151165066826356,2.1860471619503876,3.9651179048759686,3.406976419024806,2.0,0.5930235809751937,0.5930235809751937,True
19808,4.543532806335887,84.3670581092539,5.8369401580992335,988.449053605987,108.94614853765657,8122.779229765492,0.003586071845754442,0.016995070262366064,5.796658153961771,0.0,7.0,1.0543532806335887,1.0543532806335887,3.8912934387328226,1.9456467193664113,1.0,0.054353280633588685,True
11664,0.0,0.0,0.0,0.0,20.0,469.97619050000003,0.02,0.064,0.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,False
14928,12.863062894101283,216.23177161403805,1.0547748423594872,12.163247146260384,58.8082880517418,984.8463138258785,0.0,0.0045626257901954315,168.52011915894732,0.0,7.0,2.0,2.0,3.9178377364607693,9.780900630562051,1.0,0.9726125788202564,True
18486,4.078954116999443,132.14609503514652,0.0,0.0,18.263180389998148,546.4787340543244,0.0,0.012373645372537974,15.33828798966555,0.0,6.973681961000185,1.0,1.0,3.4342049025004635,2.0,0.5131590194999073,0.4868409805000927,True
15406,6.2325718332098745,333.59628238363683,0.0,0.0,12.372114933135798,569.5269943181517,0.0,0.012276373251610313,19.954200314157976,0.009302873328394967,6.953485633358025,2.0,4.279086199851849,4.813942533432101,2.1395430999259246,0.0,0.0,True
8210,1.0,51.5,0.0,0.0,12.0,549.25,0.0,0.015384615,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,False
7312,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,False
9807,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,False
20576,0.008744735752206911,0.06121315026544838,0.034978943008827645,0.9072663342914671,89.08744735752207,3481.1285100857026,0.0022904105534896557,0.01475040792690363,0.0,0.0,7.0,3.9825105284955864,2.0,1.0,1.0612131502654485,1.0,0.9912552642477931,True
10405,3.0,1115.5,0.0,0.0,21.0,1469.666667,0.008695652,0.014492753999999998,0.0,0.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,False
20139,1.8201670420225395,60.89428397143832,0.41008352101126977,0.0,35.309248310898575,649.4739842206916,0.0,0.006091378403344076,5.63164766897518,0.0,5.3596659159549205,1.4100835210112699,2.0,1.8201670420225395,6.899164789887302,1.0,1.0,True
19566,2.73704704659527,265.9281231075368,1.131476476702365,34.7590590680946,34.60167668458278,1111.4841675407154,0.0,0.018148289529354187,32.1236573349493,0.0,5.26295295340473,2.868523523297635,2.0,3.131476476702365,1.131476476702365,1.0,0.8685235232976349,True
14937,10.63215896710704,215.29303460268122,2.6321589671070402,7.238437159544361,105.75054246542187,4544.080089914776,0.010091243269835242,0.023424223016807057,1.8076321850312966,0.0,7.0,2.0,2.68392051644648,3.0,1.34196025822324,1.0,0.0,True
2666,5.0,72.425,2.0,72.0,33.0,1143.657143,0.0,0.015888889,4.230212245,0.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,False
9372,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,7.0,1.0,1.0,3.0,2.0,1.0,0.0,False
