Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
0.0;0.0;0.0;0.0;20.0;927.45;0.011111111000000002;0.027248677000000002;8.000.740.741;0.0;5.0;1.0;1.0;3.0;1.0;2.0;0.0;False
2.0;9.0;0.0;0.0;50.0;836.8;0.0;0.006339869000000001;0.0;0.0;5.0;2.0;2.0;3.0;2.0;2.0;0.0;False
10.0;29.377.820.510.000.000;2.0;153.0;96.0;32.831.667.390.000.000;0.001960784;0.013509413999999999;0.0;0.0;5.0;3.0;2.0;6.0;2.0;2.0;1.0;False
9.0;111.5;1.0;48.5;49.0;1.868.819.697;0.0;0.020708874;1.706.014.966;0.0;5.0;2.0;2.0;7.0;2.0;2.0;0.0;True
3.0;47.0;1.0;51.0;68.0;3.008.124.108;0.007142857;0.016727891;4.653.017.511;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;0.0;0.2;0.2;0.0;0.0;5.0;1.0;1.0;1.0;3.0;2.0;0.0;False
3.0;1226.0;5.0;3.0;24.0;3230.25;0.036190476;0.096;0.0;0.0;5.0;2.0;2.0;1.0;2.0;2.0;0.0;False
3.0;52.0;0.0;0.0;9.0;319.0;0.0;0.02;0.0;0.0;5.0;1.0;1.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;3.0;42.0;0.0;0.066666667;0.0;0.0;5.0;2.0;2.0;3.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;22.0;3.543.333.333;0.009090909;0.057662338;0.0;0.0;5.0;1.0;1.0;7.0;2.0;2.0;1.0;False
0.0;0.0;0.0;0.0;98.0;355.661.241;0.002061856;0.010173465;0.0;0.0;5.0;1.0;1.0;1.0;3.0;2.0;0.0;False
2.0;56.0;1.0;144.0;67.0;2.563.783.333;0.0;0.005797101;1.934.265.017;0.0;5.0;2.0;2.0;4.0;2.0;0.0;0.0;True
3.0;11.296.078.429.999.900;0.0;0.0;13.0;3.014.018.519;0.013068182;0.06140625;0.0;0.0;5.0;2.0;2.0;1.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;17.0;8.402.333.332.999.990;0.0;0.0016666670000000001;109.176;0.0;5.0;2.0;2.0;9.0;2.0;0.0;0.0;True
3.0;94.0;2.0;125.0;55.0;19.708.448.050.000.000;0.0;0.0017241379999999998;9.625.511.582;0.0;5.0;2.0;4.0;1.0;2.0;0.0;1.0;True
1.0;32.0;0.0;0.0;50.0;2867.0;0.0;0.004;15.344.324.780.000.000;0.0;5.0;2.0;2.0;7.0;8.0;2.0;1.0;True
0.0;0.0;0.0;0.0;5.0;43.0;0.0;0.04;0.0;0.0;5.0;1.0;1.0;1.0;9.0;2.0;1.0;False
5.0;218.0;0.0;0.0;13.0;284.5;0.0;0.004166667;0.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;0.0;False
0.0;0.0;0.0;0.0;3.0;133.5;0.0;0.088888889;0.0;0.0;5.0;1.0;2.0;1.0;8.0;2.0;0.0;False
1.0;119.0;0.0;0.0;12.0;2.976.666.667;0.0;0.008333333;0.0;0.0;5.0;3.0;2.0;1.0;10.0;2.0;0.0;False
3.0;281.0;0.0;0.0;16.0;453.75;0.0;0.005263158;0.0;0.0;5.0;2.0;2.0;5.0;2.0;0.0;0.0;False
1.0;18.0;0.0;0.0;16.0;1331.75;0.0;0.0125;3.379.956.701;0.0;5.0;2.0;5.0;2.0;3.0;0.0;0.0;True
2.0;40.0;0.0;0.0;5.0;558.5;0.0;0.028571429;0.0;0.0;5.0;2.0;2.0;7.0;2.0;0.0;1.0;False
3.0;107.0;0.0;0.0;4.0;14.583.333.330.000.000;0.0;0.016666667;0.0;0.0;5.0;3.0;2.0;7.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;8.0;731.0;0.0;0.04375;0.0;0.0;5.0;2.0;4.0;1.0;3.0;2.0;0.0;False
2.0;49.0;1.0;127.0;4.0;188.0;0.033333333;0.0375;0.0;0.0;5.0;3.0;2.0;3.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;14.0;5.653.333.332.999.990;0.037619047999999995;0.04952381;0.0;0.0;5.0;2.0;6.0;3.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;50.0;0.0;0.05;0.0;0.0;5.0;3.0;2.0;8.0;11.0;2.0;0.0;False
4.0;57.0;0.0;0.0;7.0;591.0;0.006666666999999999;0.033333333;0.0;0.0;5.0;1.0;2.0;6.0;6.0;2.0;1.0;False
2.0;2.0;3.0;261.0;10.0;281.0;0.0;0.042857143;0.0;0.0;5.0;2.0;2.0;1.0;2.0;2.0;0.0;False
2.0;123.0;2.0;3.063.333.333;18.0;48.383.333.330.000.000;0.0;0.02;0.0;0.0;5.0;2.0;2.0;4.0;1.0;2.0;0.0;False
2.0;118.0;0.0;0.0;4.0;42.0;0.0;0.066666667;0.0;0.0;5.0;1.0;2.0;7.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;35.0;1.192.386.111;0.005714286;0.028571429;0.0;0.0;5.0;2.0;4.0;2.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;12.0;198.0;0.016666667;0.075;0.0;0.0;5.0;2.0;2.0;3.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;3.0;15.0;0.0;0.066666667;0.0;0.0;5.0;2.0;4.0;3.0;12.0;2.0;0.0;False
2.0;38.0;0.0;0.0;14.0;643.0;0.0;0.013333333000000001;350.928;0.0;5.0;2.0;2.0;5.0;1.0;2.0;0.0;True
0.0;0.0;0.0;0.0;5.0;23.0;0.08;0.12;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;4.0;14.0;0.1;0.15;0.0;0.0;5.0;3.0;2.0;1.0;1.0;2.0;0.0;False
1.0;54.0;0.0;0.0;6.0;210.5;0.0;0.02;0.0;0.0;5.0;2.0;2.0;1.0;8.0;0.0;0.0;False
1.0;993.0;0.0;0.0;28.0;152.930.467;0.001481481;0.009150327;0.0;0.0;5.0;3.0;2.0;4.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;19.0;0.0;0.1;0.0;0.0;5.0;2.0;2.0;3.0;11.0;2.0;1.0;False
5.0;74.25;2.0;84.0;37.0;1.599.083.333;0.0;0.006578947;0.0;0.0;5.0;2.0;2.0;4.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;9.0;102.5;0.0;0.022222222000000003;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;16.0;2337.0;0.0;0.013333333000000001;1.776.266.667;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;True
0.0;0.0;0.0;0.0;19.0;1883.5;0.010526316;0.021052632;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;0.0;False
2.0;32.0;0.0;0.0;50.0;1245.3;0.004;0.020666667;7.146.260.888;0.0;5.0;2.0;2.0;7.0;9.0;2.0;1.0;False
6.0;6.668.333.332.999.990;0.0;0.0;22.0;1.674.583.333;0.0;0.014666667;0.0;0.0;5.0;2.0;2.0;3.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;9.0;132.0;0.011111111000000002;0.033333333;0.0;0.0;5.0;4.0;1.0;1.0;3.0;2.0;1.0;False
1.0;73.0;1.0;740.0;50.0;1.434.255.128;0.0;0.019230768999999998;2.203.276.923;0.0;5.0;2.0;2.0;3.0;2.0;2.0;1.0;False
2.0;154.0;0.0;0.0;18.0;367.25;0.005263158;0.04421052599999999;0.0;0.0;5.0;3.0;2.0;2.0;1.0;2.0;1.0;False
3.0;4.933.333.333;5.0;303.25;7.0;148.5;0.0;0.014081633;0.0;0.0;5.0;3.0;2.0;2.0;2.0;2.0;0.0;False
3.0;118.5;0.0;0.0;29.0;14.822.107.839.999.900;0.006896551999999999;0.010600255;0.0;0.0;5.0;3.0;2.0;1.0;8.0;2.0;1.0;False
6.0;153.5;0.0;0.0;34.0;10.484.920.630.000.000;0.011578947;0.032225685;0.0;0.0;5.0;2.0;6.0;1.0;1.0;2.0;1.0;False
0.0;0.0;0.0;0.0;9.0;478.0;0.0;0.011111111000000002;0.0;0.0;5.0;3.0;2.0;2.0;3.0;2.0;1.0;False
0.0;0.0;0.0;0.0;16.0;980.25;0.0;0.04;0.0;0.0;5.0;2.0;2.0;4.0;3.0;2.0;0.0;False
8.0;72.25;1.0;21.5;51.0;1.124.693.074;0.022807018;0.036550087;0.0;0.0;5.0;2.0;2.0;2.0;2.0;2.0;0.0;False
2.0;24.5;0.0;0.0;22.0;3.531.666.667;0.018181818;0.031818182;0.0;0.0;5.0;2.0;5.0;1.0;3.0;2.0;0.0;False
1.0;0.0;0.0;0.0;18.0;1.489.083.333;0.023529412000000003;0.046470588;0.0;0.0;5.0;2.0;2.0;8.0;1.0;2.0;0.0;False
0.0;0.0;1.0;1220.0;28.0;2.389.333.333;0.016666667;0.030833332999999997;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;1.0;False
0.0;0.0;0.0;0.0;7.0;753.0;0.0;0.00952381;0.0;0.0;5.0;2.0;10.0;1.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;31.0;6.881.666.667.000.000;0.0;0.019354839;0.0;0.0;5.0;4.0;1.0;1.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;14.0;811.0;0.015384615;0.041025641;0.0;0.0;5.0;2.0;2.0;8.0;1.0;2.0;0.0;False
1.0;22.0;0.0;0.0;9.0;415.25;0.033333333;0.048148147999999995;0.0;0.0;5.0;3.0;3.0;1.0;1.0;2.0;0.0;False
16.0;1.556.313.131;0.0;0.0;32.0;908.013.456;0.005;0.01805276;4.368.515.556;0.0;5.0;2.0;2.0;3.0;2.0;2.0;0.0;True
1.0;2.133.333.333;1.0;235.0;71.0;2.753.378.571;0.012676056000000002;0.015201207;0.0;0.0;5.0;3.0;2.0;2.0;1.0;2.0;1.0;False
2.0;191.0;1.0;100.0;46.0;2.452.582.143;0.007246376999999999;0.022253906;0.0;0.0;5.0;3.0;2.0;9.0;3.0;2.0;1.0;False
0.0;0.0;0.0;0.0;18.0;5188.5;0.0;0.05;0.0;0.0;5.0;2.0;5.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;0.0;0.2;0.2;0.0;0.0;5.0;1.0;1.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;5.0;57.0;0.08;0.12;0.0;0.0;5.0;2.0;5.0;2.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;8.0;0.0;0.1;0.0;0.0;5.0;2.0;2.0;5.0;1.0;2.0;1.0;False
4.0;96.5;0.0;0.0;19.0;1.430.659.091;0.01;0.025666667;0.0;0.0;5.0;1.0;1.0;1.0;1.0;2.0;0.0;False
1.0;13.0;0.0;0.0;2.0;20.0;0.0;0.05;0.0;0.0;5.0;3.0;2.0;3.0;2.0;2.0;0.0;False
5.0;1388.75;0.0;0.0;4.0;1373.75;0.0;0.02;0.0;0.0;5.0;1.0;1.0;7.0;8.0;2.0;0.0;False
0.0;0.0;0.0;0.0;45.0;844.25;0.0;0.01037037;0.0;0.0;5.0;1.0;1.0;3.0;1.0;2.0;0.0;False
0.0;0.0;1.0;0.0;7.0;188.0;0.0;0.033333333;0.0;0.0;5.0;2.0;2.0;1.0;8.0;0.0;0.0;False
3.0;51.0;0.0;0.0;14.0;527.375;0.015555556000000002;0.033862434;0.0;0.0;5.0;7.0;1.0;6.0;1.0;2.0;1.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;3.0;3.0;5.0;2.0;2.0;0.0;False
1.0;158.0;1.0;64.0;29.0;1.916.761.905;0.006451613;0.018709677;8.772.473.117.999.990;0.0;5.0;2.0;2.0;3.0;2.0;2.0;1.0;True
0.0;0.0;0.0;0.0;9.0;11.633.333.329.999.900;0.0;0.066666667;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;30.0;397.0;0.0;0.02;0.0;0.0;5.0;2.0;2.0;7.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;63.0;5.220.083.333;0.0;0.003329865;5.146.331.148;0.0;5.0;2.0;5.0;3.0;1.0;2.0;1.0;True
0.0;0.0;0.0;0.0;20.0;21.933.333.330.000.000;0.0;0.011666667;0.0;0.0;5.0;1.0;8.0;7.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;5.0;74.0;0.0;0.04;0.0;0.0;5.0;2.0;2.0;1.0;10.0;2.0;0.0;False
0.0;0.0;0.0;0.0;15.0;1559.6;0.0;0.033846153999999996;0.0;0.0;5.0;2.0;4.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;6.0;236.5;0.0;0.016666667;0.0;0.0;5.0;1.0;1.0;1.0;3.0;2.0;1.0;False
1.0;10.0;0.0;0.0;14.0;3.486.666.667;0.035714286;0.053571429000000004;0.0;0.0;5.0;3.0;2.0;1.0;1.0;2.0;1.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;2.0;5.0;1.0;1.0;2.0;0.0;False
1.0;28.0;1.0;47.0;13.0;224.5;0.0;0.014285714;0.0;0.0;5.0;1.0;1.0;1.0;8.0;0.0;0.0;False
4.0;27.0;0.0;0.0;42.0;6.017.666.667.000.000;0.0;0.004545455;0.0;0.0;5.0;2.0;5.0;3.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;5.0;75.5;0.02;0.013333333000000001;0.0;0.0;5.0;1.0;1.0;2.0;9.0;2.0;1.0;False
0.0;0.0;0.0;0.0;2.0;153.0;0.0;0.05;0.0;0.0;5.0;2.0;5.0;6.0;1.0;2.0;0.0;False
4.0;15.0;0.0;0.0;10.0;197.2;0.0;0.016666667;38.99;0.0;5.0;1.0;1.0;1.0;3.0;2.0;1.0;True
0.0;0.0;0.0;0.0;18.0;3658.5;0.016666667;0.05;0.0;0.0;5.0;4.0;2.0;9.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;5.0;1162.5;0.0;0.025;0.0;0.0;5.0;2.0;2.0;2.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;32.0;556.6;0.014583333;0.039583333;0.0;0.0;5.0;2.0;2.0;3.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;3.0;41.0;0.0;0.033333333;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;1.0;False
0.0;0.0;0.0;0.0;11.0;30.007.142.860.000.000;0.0;0.02;539.892;0.0;5.0;2.0;2.0;1.0;11.0;2.0;1.0;True
13.0;1.249.809.524;4.0;205.0;36.0;1.626.625.433;0.010638298000000001;0.026186255;68.317.923.920.000.000;0.0;5.0;3.0;2.0;2.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;6.0;69.25;0.0;0.04444444400000001;0.0;0.0;5.0;2.0;2.0;4.0;3.0;2.0;0.0;False
2.0;390.0;0.0;0.0;10.0;1169.1;0.02;0.05;0.0;0.0;5.0;3.0;9.0;9.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;8.0;402.0;0.0;0.038095238;0.0;0.0;5.0;2.0;2.0;2.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;35.0;3.324.333.333;0.011428571;0.024761905;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
11.0;21.552.380.950.000.000;1.0;70.0;87.0;3.037.499.952;0.002150538;0.007722385;0.0;0.0;5.0;2.0;2.0;5.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;4.0;59.0;0.0;0.05;0.0;0.0;5.0;1.0;1.0;1.0;10.0;2.0;0.0;False
1.0;11.0;0.0;0.0;51.0;1.059.253.472;0.010588235;0.022643039;0.0;0.0;5.0;3.0;2.0;6.0;3.0;2.0;0.0;False
2.0;20.0;0.0;0.0;7.0;720.0;0.0;0.011111111000000002;0.0;0.0;5.0;2.0;2.0;3.0;6.0;2.0;0.0;False
0.0;0.0;0.0;0.0;40.0;9.054.856.061;0.0135;0.03747619;0.0;0.0;5.0;3.0;2.0;2.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;1.0;1.0;1.0;1.0;2.0;1.0;False
2.0;8.0;1.0;1.433.333.333;14.0;6.036.666.667.000.000;0.0;0.0125;4.467.925;0.0;5.0;2.0;2.0;1.0;7.0;2.0;0.0;True
0.0;0.0;0.0;0.0;13.0;3.289.166.667;0.0;0.014285714;5.979.014.286;0.0;5.0;3.0;2.0;1.0;3.0;2.0;0.0;True
0.0;0.0;0.0;0.0;33.0;7.788.166.667;0.0;0.022424242;0.0;0.0;5.0;2.0;5.0;1.0;1.0;2.0;0.0;False
4.0;171.25;0.0;0.0;22.0;8.515.595.238;0.004545455;0.031907307999999995;0.0;0.0;5.0;3.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;1.0;1.0;8.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;3.0;227.5;0.0;0.022222222000000003;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;0.0;False
5.0;22.733.333.330.000.000;0.0;0.0;17.0;528.9;0.0;0.002272727;0.0;0.0;5.0;1.0;1.0;1.0;9.0;2.0;1.0;False
0.0;0.0;0.0;0.0;15.0;8.728.333.332.999.990;0.0;0.026666667;0.0;0.0;5.0;2.0;2.0;2.0;3.0;2.0;1.0;False
0.0;0.0;0.0;0.0;2.0;0.0;0.2;0.2;0.0;0.0;5.0;3.0;2.0;3.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;35.0;8.350.666.667;0.012571428999999999;0.044761905;0.0;0.0;5.0;2.0;2.0;6.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;4.0;82.5;0.0;0.05;0.0;0.0;5.0;3.0;2.0;1.0;3.0;2.0;0.0;False
0.0;0.0;1.0;0.0;1.0;13.0;0.0;0.1;0.0;0.0;5.0;3.0;2.0;3.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;9.0;0.0;0.1;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;1.0;False
0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.1;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;12.0;94.5;0.033333333;0.025555556;0.0;0.0;5.0;3.0;2.0;4.0;11.0;2.0;0.0;False
5.0;86.0;0.0;0.0;23.0;267.3;0.0;0.016;0.0;0.0;5.0;1.0;1.0;4.0;9.0;2.0;1.0;False
0.0;0.0;0.0;0.0;29.0;3312.5;0.013793103000000001;0.028965517000000003;0.0;0.0;5.0;2.0;2.0;1.0;13.0;2.0;0.0;False
0.0;0.0;0.0;0.0;3.0;75.0;0.0;0.066666667;0.0;0.0;5.0;2.0;5.0;1.0;3.0;2.0;1.0;False
2.0;7.0;0.0;0.0;10.0;75.0;0.05;0.11;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;1.0;24.0;27.0;1547.5;0.0037037040000000004;0.014814815;0.0;0.0;5.0;3.0;2.0;1.0;1.0;2.0;0.0;False
7.0;1.869.761.905;2.0;40.0;35.0;1.276.157.071;0.0;0.008681765;0.0;0.0;5.0;1.0;1.0;6.0;2.0;2.0;0.0;False
3.0;138.0;2.0;136.0;54.0;2631.1;0.0;0.00969697;0.0;0.0;5.0;1.0;2.0;1.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;2.0;96.0;0.0;0.1;0.0;0.0;5.0;4.0;1.0;1.0;1.0;2.0;0.0;False
2.0;374.0;0.0;0.0;3.0;1370.0;0.0;0.025;0.0;0.0;5.0;2.0;2.0;1.0;8.0;2.0;0.0;False
2.0;61.0;0.0;0.0;5.0;97.0;0.0;0.04;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
1.0;14.0;0.0;0.0;46.0;1.380.166.667;0.0;0.01037037;0.0;0.0;5.0;4.0;1.0;1.0;1.0;2.0;0.0;False
1.0;38.0;0.0;0.0;23.0;1483.6;0.022916667;0.038373016;71.030.208.329.999.900;0.0;5.0;3.0;2.0;6.0;1.0;2.0;0.0;True
0.0;0.0;0.0;0.0;5.0;156.0;0.0;0.04;0.0;0.0;5.0;2.0;2.0;4.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;10.0;240.75;0.0;0.02;0.0;0.0;5.0;2.0;2.0;9.0;2.0;2.0;0.0;False
2.0;96.0;0.0;0.0;37.0;1238.5;0.005128205;0.016410256;0.0;0.0;5.0;2.0;2.0;1.0;2.0;0.0;0.0;False
6.0;615.25;0.0;0.0;68.0;2.524.719.048;0.0;0.00017559299999999998;0.0;0.0;5.0;1.0;2.0;6.0;1.0;2.0;0.0;False
4.0;111.0;0.0;0.0;4.0;54.0;0.0;0.028571429;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
2.0;147.0;0.0;0.0;2.0;35.0;0.0;0.05;0.0;0.0;5.0;2.0;2.0;1.0;2.0;0.0;0.0;False
0.0;0.0;0.0;0.0;15.0;17.591.666.669.999.900;0.013333333000000001;0.026666667;0.0;0.0;5.0;1.0;1.0;1.0;1.0;2.0;1.0;False
3.0;5.316.666.667;0.0;0.0;11.0;263.6;0.0;0.003571429;0.0;0.0;5.0;3.0;2.0;1.0;9.0;2.0;0.0;False
2.0;58.0;0.0;0.0;7.0;101.8;0.0;0.011111111000000002;0.0;0.0;5.0;3.0;2.0;8.0;2.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;3.0;2.0;3.0;1.0;2.0;0.0;False
3.0;48.5;0.0;0.0;55.0;1.042.242.857;0.0;0.0022222220000000003;0.0;0.0;5.0;4.0;2.0;1.0;2.0;0.0;0.0;False
1.0;21.0;3.0;116.0;21.0;6.136.666.667.000.000;0.008333333;0.023611111;0.0;0.0;5.0;1.0;2.0;1.0;1.0;2.0;0.0;False
4.0;11.533.333.329.999.900;0.0;0.0;64.0;1.588.944.444;0.003076923;0.009213675;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;1.0;929.0;75.0;4.105.666.667;0.002631579;0.017324561000000002;0.0;0.0;5.0;2.0;2.0;3.0;1.0;2.0;0.0;False
1.0;8.0;0.0;0.0;14.0;269.5;0.0;0.019047619;0.0;0.0;5.0;2.0;2.0;3.0;1.0;2.0;0.0;False
1.0;3.228.571.429;0.0;0.0;8.0;1236.2;0.0;0.028571429;0.0;0.0;5.0;3.0;2.0;1.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;49.0;1.384.016.667;0.0;0.011904762;0.0;0.0;5.0;2.0;2.0;1.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;4.0;52.0;0.0;0.025;0.0;0.0;5.0;2.0;2.0;1.0;2.0;2.0;0.0;False
1.0;11.0;0.0;0.0;29.0;664.75;0.0;0.005057471;0.0;0.0;5.0;3.0;2.0;1.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;7.0;64.0;0.0;0.014285714;0.0;0.0;5.0;2.0;2.0;1.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;2.0;2.0;4.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;8.0;326.5;0.1;0.125;0.0;0.0;5.0;1.0;1.0;1.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;25.0;16.909.777.780.000.000;0.008;0.037333332999999996;0.0;0.0;5.0;1.0;1.0;8.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;2.0;2.0;8.0;1.0;2.0;0.0;False
4.0;277.75;0.0;0.0;3.0;178.75;0.0;0.008;0.0;0.0;5.0;3.0;2.0;3.0;8.0;0.0;0.0;False
0.0;0.0;0.0;0.0;12.0;407.0;0.0;0.033333333;0.0;0.0;5.0;2.0;2.0;4.0;3.0;2.0;0.0;False
6.0;24.116.666.669.999.900;0.0;0.0;39.0;1.513.566.667;0.005128205;0.021367521;0.0;0.0;5.0;1.0;1.0;1.0;3.0;2.0;0.0;False
3.0;64.0;0.0;0.0;24.0;8.320.909.091;0.0;0.009876543;0.0;0.0;5.0;2.0;10.0;1.0;3.0;0.0;0.0;False
1.0;25.5;0.0;0.0;12.0;25.083.333.330.000.000;0.0;0.016666667;0.0;0.0;5.0;3.0;2.0;2.0;1.0;2.0;1.0;False
2.0;64.0;0.0;0.0;15.0;5.656.666.667.000.000;0.0;0.00625;0.0;0.0;5.0;2.0;2.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;10.0;194.0;0.02;0.04;0.0;0.0;5.0;2.0;5.0;7.0;1.0;2.0;0.0;False
8.0;130.0;1.0;18.0;19.0;298.0;0.0;0.016666667;1.966.818.546;0.0;5.0;2.0;2.0;3.0;1.0;2.0;1.0;False
9.0;79.0;1.0;155.5;55.0;17.430.666.670.000.000;0.0;0.004371585;0.0;0.0;5.0;2.0;2.0;6.0;2.0;2.0;0.0;False
3.0;84.0;0.0;0.0;27.0;6.559.166.667.000.000;0.0;0.011111111000000002;0.0;0.0;5.0;2.0;2.0;2.0;1.0;2.0;0.0;False
0.0;0.0;1.0;9.0;30.0;19.928.333.329.999.900;0.0;0.003333333;9.227.000.967;0.0;5.0;2.0;4.0;1.0;3.0;2.0;0.0;True
0.0;0.0;0.0;0.0;3.0;0.0;0.2;0.2;0.0;0.0;5.0;2.0;2.0;4.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;24.0;30.886.355.310.000.000;0.0;0.028030303;0.0;0.0;5.0;2.0;6.0;2.0;2.0;2.0;0.0;False
3.0;41.0;0.0;0.0;46.0;2.749.666.667;0.0;0.005555556;0.0;0.0;5.0;2.0;2.0;1.0;2.0;2.0;0.0;False
0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.0;5.0;3.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;25.0;812.0;0.0;0.008;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;0.0;False
0.0;0.0;0.0;0.0;12.0;166.0;0.028571429;0.071428571;0.0;0.0;5.0;2.0;2.0;1.0;1.0;2.0;1.0;False
1.0;14.0;0.0;0.0;4.0;65.0;0.0;0.05;0.0;0.0;5.0;2.0;4.0;3.0;1.0;2.0;0.0;False
4.0;86.0;0.0;0.0;46.0;2.450.688.095;0.027083332999999998;0.047905092999999996;0.0;0.0;5.0;1.0;1.0;3.0;3.0;2.0;0.0;False
0.0;0.0;0.0;0.0;10.0;22.683.333.330.000.000;0.0;0.01;0.0;0.0;5.0;1.0;1.0;1.0;2.0;2.0;1.0;False
3.0;618.0;0.0;0.0;9.0;341.0;0.0;0.007692308;3.443.601.877;0.0;5.0;2.0;2.0;9.0;3.0;0.0;0.0;True
0.0;0.0;0.0;0.0;13.0;226.0;0.0;0.05384615400000001;0.0;0.0;5.0;2.0;2.0;4.0;3.0;2.0;1.0;False
1.0;1.188.888.889;0.0;0.0;111.0;3.510.879.903;9.83e-05;0.009438427;1.201.656.549;0.0;5.0;3.0;2.0;5.0;2.0;2.0;0.0;False
